5,223,237,382,393,395,411
5,128,140,229,261
5,515,541
5,336,352
5,131,138,156,176,178,186
6,136,147,159,178
8,30,37,169,176
8,24,31,196,204
8,17,24,27,34,36,43,47,54,57,64
8,28,35,195,203
8,17,24,27,34,36,43,47,54,57,64
9,106,122,134,146
12,188,209,223,238
14,170,183
15,15,23,49,56
15,44,56,61,68,101,116
16,188,209,223,238
18,170,183
21,94,101
25,68,81
26,342,350
29,71,83
29,63,70,453,463,586,596,826,833
31,146,153
32,14,28,29,42,43,70,72,145,156,174,180,199,200,207,210,223,228,261,262,273,280,298,306,313,319,342,354,371,375,388,401,408,422,429
32,4,10,24,30,33,40,44,51,62,74,76,88,93,128,129,136,144,151,153,205,210,220,235,242
34,13,31
34,12,18,32,39,67,73,78,88,105,112,143,149,165,175
34,126,137
34,89,135
35,31,45,83,100,110,153,162,169,171,188
35,48,60,93,101,363,370
35,278,285
36,214,224,244,253
38,19,26
40,43,69,108,116
40,24,39,40,52
40,33,41,54,61,82,89
40,42,51,52,59,113,132
40,15,34,60,85,126,153,192,218,257,265,278,305
42,41,52,63,74,75,87
47,69,80,148,154,259,277,381,386
47,21,28,50,57,97,122,269,284
49,401,411,484,491,607,616
53,61,69,146,152
54,18,26,44,63,74,97,100,131,164,171,179,190,249,256,287,363
55,127,138
56,133,141,143,158,232,247,362,371,374,383
57,381,391
57,812,820
58,408,429
58,182,204
58,228,250
59,201,209,744,752,770,778,810,823,844,851,866,878
60,108,115
60,29,36,64,71
60,51,59,367,374,383,390,422,436,449,456,519,526,539,546
61,106,113,114,121
61,29,36,197,204,208,225,233,247,253,267,280,287,306,312
61,94,101,106,118
61,43,62,75,81,86,159
61,44,53,113,121
61,1,166,181,188,253,265,266,426
61,224,254
62,30,39,85,92,124,133
63,195,207,548,570,674,686
63,28,38
65,132,140
69,77,95
70,22,33,160,170,206,217,242,249
73,280,294
73,212,227,238,254,355,377,395,402,436,444,447,454
73,58,65
73,59,66
73,59,76
74,58,71,274,298
74,67,74,177,186
74,138,145
75,61,68,96,102,104,111,139,145
79,24,33,54,66,76,88
81,58,64
83,480,490
84,84,91,95,102
84,39,46,214,232,241,305,391,403,414,430,436,447,457,469,470,480,716,724,731,740,754,764,798,805,952,959,974,985,991,1004,1020,1033,1097,1110,1230,1273,1279,1291,1293,1352,1414,1483
84,114,121,122,135,148,167,172,190,204,228,238,251,264,282,294,306,338,347,375,382,392,399,653,692,795,803
85,160,171,177,184,204,212,216,250,251,257
85,2177,2187
85,39,46,234,249,411,446,746,759,955,972,1311,1322,1338,1393
85,120,148,204,211,372,379,382,389,399,406,417,424,436,443,456,463,527,534,555,562,640,647,651,658,869,879
85,1353,1407,1415,1446
85,560,567,579,586,609,616
85,33,40,100,175,178,215,226,240,250,260,262,271,278,399,408,425
85,358,372
87,579,586,587,594
88,32,41,83,89,91,97,128,134,137,143,210,223
88,82,93,105,124,127,134,342,363
88,66,73,115,122,144,184,189,199
89,621,646
89,34,68,194,218
89,26,33,338,345,379,386,799,806,980,987,998,1039,1986,1993,2025,2032,2057,2065
89,63,219,223,230,241,254,268,274,360,379,397,407,515,521,618,638,666,677,776,787,810,822
89,50,60,64,231,269,275,276,290,304,313,324,332,515,525,529,541,615,623,1025,1035,1096,1105,1194,1203,1211,1220,1223,1231
89,205,216
89,305,314
89,213,220
89,906,913
89,106,114
90,52,66,132,210
90,613,765,864,870
90,59,71
91,619,637
91,73,81,415,460,608,620,637,643,652,658,661,671,672,705,724,768,792,806,808,815,905,918,932,940,995,1002,1006,1013
91,305,322
91,80,87,115,143,164,180,182,192,206,213,233,242,245,268,280,287,303,311,323,330,332,349,356,363,708,717,721,728,756,764,778,785,801,808,847,856,867,885,887,898
92,426,438
92,188,201
93,247,253,281,291
94,159,177
95,46,59
97,909,918,986,994,1052,1064
97,121,130,134,142
97,155,161,312,318
98,909,915,983,991,1049,1063
98,121,130,134,142
98,155,165,316,326
5,223,237,382,393,395,411
5,128,140,229,261
5,515,541
5,336,352
5,131,138,156,176,178,186
6,136,147,159,178
8,30,37,169,176
8,24,31,196,204
8,17,24,27,34,36,43,47,54,57,64
8,28,35,195,203
8,17,24,27,34,36,43,47,54,57,64
9,106,122,134,146
12,188,209,223,238
14,170,183
15,15,23,49,56
15,44,56,61,68,101,116
16,188,209,223,238
18,170,183
21,94,101
25,68,81
26,342,350
29,71,83
29,63,70,453,463,586,596,826,833
31,146,153
32,14,28,29,42,43,70,72,145,156,174,180,199,200,207,210,223,228,261,262,273,280,298,306,313,319,342,354,371,375,388,401,408,422,429
32,4,10,24,30,33,40,44,51,62,74,76,88,93,128,129,136,144,151,153,205,210,220,235,242
34,13,31
34,12,18,32,39,67,73,78,88,105,112,143,149,165,175
34,126,137
34,89,135
35,31,45,83,100,110,153,162,169,171,188
35,48,60,93,101,363,370
35,278,285
36,214,224,244,253
38,19,26
40,43,69,108,116
40,24,39,40,52
40,33,41,54,61,82,89
40,42,51,52,59,113,132
40,15,34,60,85,126,153,192,218,257,265,278,305
42,41,52,63,74,75,87
47,69,80,148,154,259,277,381,386
47,21,28,50,57,97,122,269,284
49,401,411,484,491,607,616
53,61,69,146,152
54,18,26,44,63,74,97,100,131,164,171,179,190,249,256,287,363
55,127,138
56,133,141,143,158,232,247,362,371,374,383
57,381,391
57,812,820
58,408,429
58,182,204
58,228,250
59,201,209,744,752,770,778,810,823,844,851,866,878
60,108,115
60,29,36,64,71
60,51,59,367,374,383,390,422,436,449,456,519,526,539,546
61,106,113,114,121
61,29,36,197,204,208,225,233,247,253,267,280,287,306,312
61,94,101,106,118
61,43,62,75,81,86,159
61,44,53,113,121
61,1,166,181,188,253,265,266,426
61,224,254
62,30,39,85,92,124,133
63,195,207,548,570,674,686
63,28,38
65,132,140
69,77,95
70,22,33,160,170,206,217,242,249
73,280,294
73,212,227,238,254,355,377,395,402,436,444,447,454
73,58,65
73,59,66
73,59,76
74,58,71,274,298
74,67,74,177,186
74,138,145
75,61,68,96,102,104,111,139,145
79,24,33,54,66,76,88
81,58,64
83,480,490
84,84,91,95,102
84,39,46,214,232,241,305,391,403,414,430,436,447,457,469,470,480,716,724,731,740,754,764,798,805,952,959,974,985,991,1004,1020,1033,1097,1110,1230,1273,1279,1291,1293,1352,1414,1483
84,114,121,122,135,148,167,172,190,204,228,238,251,264,282,294,306,338,347,375,382,392,399,653,692,795,803
85,160,171,177,184,204,212,216,250,251,257
85,2177,2187
85,39,46,234,249,411,446,746,759,955,972,1311,1322,1338,1393
85,120,148,204,211,372,379,382,389,399,406,417,424,436,443,456,463,527,534,555,562,640,647,651,658,869,879
85,1353,1407,1415,1446
85,560,567,579,586,609,616
85,33,40,100,175,178,215,226,240,250,260,262,271,278,399,408,425
85,358,372
87,579,586,587,594
88,32,41,83,89,91,97,128,134,137,143,210,223
88,82,93,105,124,127,134,342,363
88,66,73,115,122,144,184,189,199
89,621,646
89,34,68,194,218
89,26,33,338,345,379,386,799,806,980,987,998,1039,1986,1993,2025,2032,2057,2065
89,63,219,223,230,241,254,268,274,360,379,397,407,515,521,618,638,666,677,776,787,810,822
89,50,60,64,231,269,275,276,290,304,313,324,332,515,525,529,541,615,623,1025,1035,1096,1105,1194,1203,1211,1220,1223,1231
89,205,216
89,305,314
89,213,220
89,906,913
89,106,114
90,52,66,132,210
90,613,765,864,870
90,59,71
91,619,637
91,73,81,415,460,608,620,637,643,652,658,661,671,672,705,724,768,792,806,808,815,905,918,932,940,995,1002,1006,1013
91,305,322
91,80,87,115,143,164,180,182,192,206,213,233,242,245,268,280,287,303,311,323,330,332,349,356,363,708,717,721,728,756,764,778,785,801,808,847,856,867,885,887,898
92,426,438
92,188,201
93,247,253,281,291
94,159,177
95,46,59
97,909,918,986,994,1052,1064
97,121,130,134,142
97,155,161,312,318
98,909,915,983,991,1049,1063
98,121,130,134,142
98,155,165,316,326
